,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state
5395,6000,6000, 36 months,18.94,219.76,D,D2,LOAN OFFICER,5 years,OWN,120000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,071xx,NJ
5396,25000,25000, 60 months,11.8,553.59,B,B4,Accounts Payable Coordinator,2 years,MORTGAGE,57000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,333xx,FL
5397,7500,7500, 36 months,18.94,274.7,D,D2,Inventory clerk ,4 years,RENT,44500.0,Verified,Dec-18,Current,other,Other,981xx,WA
5398,25000,25000, 60 months,16.14,609.82,C,C4,Driver,3 years,RENT,69427.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,951xx,CA
5399,24000,24000, 36 months,8.81,761.08,A,A5,Driver,< 1 year,RENT,80000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,442xx,OH
5400,6000,6000, 36 months,7.02,185.32,A,A2,Rehab Coridinator,10+ years,MORTGAGE,34000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,037xx,NH
5401,40000,40000, 60 months,15.02,952.02,C,C3,general maintence,10+ years,MORTGAGE,114000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,967xx,HI
5402,8000,8000, 36 months,8.81,253.7,A,A5,Curriculum Coordinator,5 years,MORTGAGE,80000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,291xx,SC
5403,4000,4000, 36 months,11.8,132.48,B,B4,Office manager,5 years,RENT,92000.0,Not Verified,Dec-18,Current,other,Other,360xx,AL
5404,12000,12000, 60 months,11.8,265.73,B,B4,Regional Supervisor,4 years,OWN,100000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,295xx,SC
5405,16000,16000, 60 months,16.91,396.87,C,C5,Telecom Tech Advisor,10+ years,OWN,65000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,211xx,MD
5406,4000,4000, 36 months,20.89,150.48,D,D4,Fleet Manager,2 years,RENT,62400.0,Source Verified,Dec-18,Current,other,Other,761xx,TX
5407,18000,18000, 60 months,15.02,428.41,C,C3,Associate General Counsel,1 year,RENT,183000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,331xx,FL
5408,37500,37500, 60 months,8.19,763.78,A,A4,Director of APC Services,10+ years,MORTGAGE,155000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,440xx,OH
5409,3025,3025, 36 months,13.56,102.75,C,C1,Grocery Mgr.,10+ years,MORTGAGE,42240.0,Source Verified,Dec-18,Current,medical,Medical expenses,301xx,GA
5410,6500,6500, 36 months,11.8,215.28,C,C1,Roustabout,6 years,MORTGAGE,60000.0,Source Verified,Dec-18,Current,home_improvement,Home improvement,750xx,TX
5411,20000,20000, 60 months,18.94,518.16,D,D2,accounting receivables,10+ years,RENT,43000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,351xx,AL
5412,15000,15000, 36 months,12.98,505.27,B,B5,Graphic designer,3 years,MORTGAGE,60000.0,Not Verified,Dec-18,Current,other,Other,786xx,TX
5413,10000,10000, 36 months,8.19,314.25,A,A4,Graphic designer,3 years,RENT,35412.0,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,136xx,NY
5414,3000,3000, 36 months,18.94,109.88,D,D2,Sr Accountant/Payroll Admin,6 years,RENT,65000.0,Source Verified,Dec-18,Current,vacation,Vacation,941xx,CA
5415,14400,14400, 60 months,14.47,338.59,C,C2,Division Office Coordinator,10+ years,MORTGAGE,98000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,633xx,MO
5416,11125,11125, 60 months,19.92,294.25,D,D3,Manager,10+ years,MORTGAGE,157000.0,Source Verified,Dec-18,Current,home_improvement,Home improvement,337xx,FL
5417,16800,16800, 60 months,14.47,395.02,C,C2,Director ,5 years,MORTGAGE,185000.0,Not Verified,Dec-18,Fully Paid,home_improvement,Home improvement,604xx,IL
5418,10000,10000, 36 months,14.47,344.07,C,C2,Registered Nurse,9 years,MORTGAGE,95000.0,Source Verified,Dec-18,Current,other,Other,660xx,KS
5419,10000,10000, 60 months,13.56,230.41,C,C1,Technician,7 years,MORTGAGE,56812.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,826xx,WY
5420,16000,16000, 60 months,17.97,406.04,D,D1,Veterinary Technician ,3 years,MORTGAGE,32000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,871xx,NM
5421,38475,38475, 60 months,15.02,915.73,C,C3,Corporate Risk Manager,2 years,MORTGAGE,152500.0,Not Verified,Dec-18,Current,home_improvement,Home improvement,605xx,IL
5422,8000,8000, 36 months,16.14,281.81,C,C4,Account manager,2 years,MORTGAGE,52000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,327xx,FL
5423,3600,3600, 36 months,12.98,121.27,B,B5,Denials Management Specialist,4 years,MORTGAGE,30900.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,433xx,OH
5424,15000,15000, 36 months,8.81,475.68,B,B5,Music Director,10+ years,MORTGAGE,105000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,760xx,TX
5425,8000,8000, 36 months,16.91,284.87,C,C5,Ground Worker,5 years,MORTGAGE,41000.0,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,217xx,MD
5426,15000,15000, 60 months,8.81,310.0,A,A5,Associate Director,3 years,MORTGAGE,60000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,554xx,MN
5427,5000,5000, 36 months,8.19,157.13,A,A4,Manager,10+ years,MORTGAGE,44000.0,Not Verified,Dec-18,Current,car,Car financing,775xx,TX
5428,40000,40000, 36 months,11.31,1315.43,B,B3,Manager,< 1 year,MORTGAGE,125000.0,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,553xx,MN
5429,15000,15000, 36 months,10.72,489.1,B,B2,Paralegal,10+ years,MORTGAGE,39500.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,258xx,WV
5430,32000,32000, 60 months,11.8,708.6,B,B4,Nurse Practioner- Primary Care Lead APRN,7 years,MORTGAGE,118000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,431xx,OH
5431,9600,9600, 36 months,8.19,301.68,A,A4,Nurse Practioner- Primary Care Lead APRN,< 1 year,MORTGAGE,120000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,023xx,MA
5432,26500,26500, 60 months,18.94,686.56,D,D2,Regional Manager,2 years,MORTGAGE,90000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,042xx,ME
5433,2500,2500, 36 months,20.89,94.05,D,D4,Coordinator,4 years,RENT,45000.0,Not Verified,Dec-18,Current,vacation,Vacation,130xx,NY
5434,13000,13000, 60 months,11.8,287.87,B,B4,trock dravi concrete finiche,6 years,RENT,48000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,210xx,MD
5435,17000,17000, 36 months,18.94,622.64,D,D2,Care Manager,1 year,RENT,47000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,070xx,NJ
5436,33350,33350, 36 months,12.98,1123.38,B,B5,Care Manager,1 year,MORTGAGE,202000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,017xx,MA
5437,15000,15000, 60 months,16.14,365.89,C,C4,Mechanic,8 years,RENT,40000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,616xx,IL
5438,15000,15000, 36 months,6.46,459.47,A,A1,Premier banker,< 1 year,MORTGAGE,89000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,339xx,FL
5439,5000,5000, 36 months,11.8,165.6,B,B4,machine operator,10+ years,MORTGAGE,36000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,142xx,NY
5440,8000,8000, 36 months,11.31,263.09,B,B3,RN,2 years,RENT,165000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,941xx,CA
5441,20000,20000, 36 months,17.97,722.75,D,D1,accountant,10+ years,MORTGAGE,78000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,913xx,CA
5442,10000,10000, 36 months,20.89,376.19,D,D4,IT Consultant,10+ years,OWN,132300.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,220xx,VA
5443,5000,5000, 36 months,7.56,155.67,A,A3,warehouse,5 years,MORTGAGE,86407.40846679515,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,030xx,NH
5444,20000,20000, 36 months,18.94,732.52,D,D2,warehouse,< 1 year,MORTGAGE,200000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,300xx,GA
5445,35000,35000, 36 months,10.72,1141.22,B,B2,Special Agent,1 year,RENT,107263.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,926xx,CA
5446,12000,12000, 36 months,8.19,377.09,B,B2,conductor,10+ years,RENT,90000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,477xx,IN
5447,20000,20000, 36 months,11.31,657.72,B,B3,RRT,2 years,MORTGAGE,80000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,750xx,TX
5448,20000,20000, 36 months,19.92,742.46,D,D3,Store Manager,10+ years,MORTGAGE,67000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,103xx,NY
5449,10000,10000, 60 months,25.34,295.51,E,E3,IT project manager ,< 1 year,RENT,80000.0,Source Verified,Dec-18,Current,medical,Medical expenses,606xx,IL
5450,11000,11000, 36 months,12.98,370.53,B,B5,Irrigation specialist ,10+ years,RENT,94796.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,019xx,MA
5451,5000,5000, 36 months,7.56,155.67,A,A3,Account Manager Executive ,1 year,RENT,50000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,111xx,NY
5452,35000,35000, 60 months,12.98,796.0,B,B5,First responder,9 years,MORTGAGE,145000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,342xx,FL
5453,32000,32000, 60 months,14.47,752.41,C,C2,Tax Supervisor,8 years,RENT,84000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,908xx,CA
5454,16000,16000, 36 months,8.19,502.79,A,A4,Customer Service Rep,10+ years,MORTGAGE,42000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,329xx,FL
5455,30000,30000, 36 months,11.31,986.58,B,B3,Customer Service Rep,10+ years,MORTGAGE,76000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,773xx,TX
5456,15000,15000, 36 months,10.33,486.34,B,B1,Operations Manager,10+ years,MORTGAGE,80000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,891xx,NV
5457,20000,20000, 36 months,7.56,622.68,A,A3,Operations Manager,10+ years,MORTGAGE,52000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,917xx,CA
5458,40000,40000, 60 months,8.19,814.7,A,A4,Extension Agent,7 years,MORTGAGE,5000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,224xx,VA
5459,28000,28000, 60 months,17.97,710.56,D,D1,Teacher,1 year,RENT,50000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,911xx,CA
5460,10000,10000, 36 months,6.46,306.31,A,A1,Director,5 years,MORTGAGE,250000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,076xx,NJ
5461,40000,40000, 60 months,8.19,814.7,A,A4,Operations Manager,7 years,MORTGAGE,180000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,775xx,TX
5462,10000,10000, 60 months,14.47,235.13,C,C2,Operations Manager,7 years,MORTGAGE,46762.08,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,945xx,CA
5463,13000,13000, 36 months,8.19,408.52,A,A4,Social Service Worker,5 years,RENT,35000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,457xx,OH
5464,10000,10000, 60 months,26.31,301.25,E,E4,Picket,10+ years,RENT,57550.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,618xx,IL
5465,25000,25000, 60 months,14.47,587.82,C,C2,foreman,5 years,MORTGAGE,52000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,208xx,MD
5466,10000,10000, 36 months,10.72,326.07,B,B2,foreman,< 1 year,MORTGAGE,200000.0,Not Verified,Dec-18,Current,home_improvement,Home improvement,922xx,CA
5467,8150,8150, 36 months,13.56,276.81,C,C1,General supervisor,10+ years,RENT,98000.0,Not Verified,Dec-18,Current,car,Car financing,104xx,NY
5468,17500,17500, 60 months,20.89,472.36,D,D4,Child Protective Investigator ,5 years,RENT,38500.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,325xx,FL
5469,5000,5000, 36 months,7.56,155.67,A,A3,IT Specialist,10+ years,OWN,86407.40846679515,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,322xx,FL
5470,40000,40000, 60 months,11.8,885.75,B,B4,Market Manager,5 years,RENT,85000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,800xx,CO
5471,19000,19000, 60 months,14.47,446.75,C,C2,Market Manager,5 years,MORTGAGE,86407.40846679515,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,722xx,AR
5472,34000,34000, 60 months,14.47,799.43,C,C2,finance manager,7 years,RENT,140000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,076xx,NJ
5473,2800,2800, 36 months,8.19,87.99,A,A4,Payroll Coordinator,3 years,RENT,35000.0,Source Verified,Dec-18,Current,small_business,Business,290xx,SC
5474,16000,16000, 36 months,7.02,494.18,A,A2,Supervisor,10+ years,MORTGAGE,94000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,553xx,MN
5475,10000,10000, 36 months,6.46,306.31,A,A1,Education Specialist,6 years,RENT,37000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,397xx,MS
5476,25600,25600, 60 months,12.98,582.22,B,B5,AUDIT MANAGER,5 years,MORTGAGE,115000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,774xx,TX
5477,32000,32000, 36 months,7.56,996.29,B,B5,Account Executive,4 years,RENT,82000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,900xx,CA
5478,40000,40000, 60 months,8.19,814.7,A,A4,Talent Coordinator,3 years,RENT,150000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,337xx,FL
5479,36000,36000, 36 months,19.92,1336.43,A,A4,Legal and Property Assistant,7 years,RENT,76000.0,Verified,Dec-18,Current,other,Other,787xx,TX
5480,6500,6500, 36 months,11.31,213.76,B,B3,Server,2 years,RENT,21365.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,853xx,AZ
5481,25000,25000, 36 months,16.14,880.66,C,C4,utility operator,10+ years,RENT,50000.0,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,544xx,WI
5482,7000,7000, 36 months,10.72,228.25,C,C4,Recreation manager,10+ years,MORTGAGE,94000.0,Source Verified,Dec-18,Current,car,Car financing,327xx,FL
5483,14000,14000, 36 months,8.19,439.94,A,A4,Court reporter,10+ years,MORTGAGE,100000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,629xx,IL
5484,7500,7500, 36 months,13.56,254.74,C,C1,Waiter/Manager,2 years,RENT,80000.0,Not Verified,Dec-18,Current,moving,Moving and relocation,801xx,CO
5485,10000,10000, 36 months,19.92,371.23,D,D3,environmental/housekeeping,3 years,RENT,62365.9,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,954xx,CA
5486,28000,28000, 36 months,8.19,879.88,A,A4,Executive Director,< 1 year,MORTGAGE,300000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,076xx,NJ
5487,20000,20000, 36 months,8.19,628.49,A,A4,Executive Director,< 1 year,RENT,70896.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,077xx,NJ
5488,6000,6000, 36 months,7.56,186.81,A,A3,Associate Finance ,6 years,RENT,53000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,331xx,FL
5489,4800,4800, 36 months,16.91,170.92,C,C5,Associate Finance ,6 years,RENT,28944.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,725xx,AR
5490,15000,15000, 36 months,8.19,471.37,A,A4,Key Account Manager,5 years,MORTGAGE,106000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,113xx,NY
5491,10000,10000, 36 months,8.19,314.25,A,A4,truck driver,1 year,RENT,55000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,082xx,NJ
5492,32000,32000, 60 months,11.31,700.72,B,B3,Teacher,6 years,RENT,86407.40846679515,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,328xx,FL
5493,5000,5000, 36 months,17.97,180.69,D,D1,Counselor,2 years,RENT,30000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,935xx,CA
5494,10000,10000, 36 months,11.8,331.19,B,B4,Buildings Supervisor ,10+ years,MORTGAGE,55000.0,Verified,Dec-18,Current,debt_consolidation,Debt consolidation,928xx,CA
5495,25000,25000, 60 months,16.91,620.11,C,C5,Corporate Office Manager,3 years,OWN,78000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,190xx,PA
5496,3000,3000, 36 months,14.47,103.22,C,C2,Corporate Office Manager,3 years,RENT,78000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,112xx,NY
5497,20000,20000, 36 months,10.72,652.13,B,B2,Teacher,10+ years,RENT,94000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,111xx,NY
5498,4000,4000, 36 months,15.02,138.71,C,C3,Accountant Clerk II,< 1 year,RENT,42000.0,Not Verified,Dec-18,Current,other,Other,956xx,CA
5499,35000,35000, 60 months,11.8,775.03,B,B4,Inventory Coordinator,3 years,MORTGAGE,86407.40846679515,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,704xx,LA
5500,16000,16000, 60 months,11.8,354.3,B,B4,Practice Manager ,4 years,RENT,105000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,782xx,TX
5501,20000,20000, 60 months,16.91,496.09,C,C5,management ,10+ years,RENT,72000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,895xx,NV
5502,13500,13500, 60 months,12.98,307.03,B,B5,management ,1 year,MORTGAGE,36000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,322xx,FL
5503,25000,25000, 60 months,12.98,568.58,B,B5,Director of IT Operations,3 years,MORTGAGE,94500.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,633xx,MO
5504,36000,36000, 60 months,10.33,770.76,B,B1,Data Coordinator,10+ years,MORTGAGE,52000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,275xx,NC
5505,13000,13000, 36 months,16.14,457.95,C,C4,Customer Service,4 years,RENT,50000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,900xx,CA
5506,4800,4800, 36 months,12.98,161.69,B,B5,Customer Service,< 1 year,ANY,26000.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,113xx,NY
5507,8000,8000, 36 months,7.02,247.09,A,A2,Maintenance Planner,2 years,MORTGAGE,125000.0,Source Verified,Dec-18,Current,debt_consolidation,Debt consolidation,278xx,NC
5508,25000,25000, 60 months,12.98,568.58,B,B5,Senior Facility Administrator,1 year,RENT,60000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,928xx,CA
5509,40000,40000, 36 months,6.46,1225.24,B,B5,E.R. Nurse Manager,10+ years,MORTGAGE,145000.0,Source Verified,Dec-18,Current,home_improvement,Home improvement,337xx,FL
5510,7200,7200, 36 months,11.8,238.46,B,B4,Technical Coordinator,7 years,OWN,70000.0,Verified,Dec-18,Current,credit_card,Credit card refinancing,440xx,OH
5511,21000,21000, 60 months,14.47,493.77,C,C2,HR Generalist,2 years,OWN,115000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,300xx,GA
5512,17000,17000, 36 months,7.56,529.28,A,A3,Clerk,10+ years,MORTGAGE,47000.0,Source Verified,Dec-18,Current,credit_card,Credit card refinancing,784xx,TX
5513,3000,3000, 36 months,16.91,106.83,C,C5,Service Technician,1 year,RENT,69500.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,371xx,TN
5514,7000,7000, 36 months,13.56,237.76,C,C1,Audio tech,10+ years,OWN,37000.0,Verified,Dec-18,Current,other,Other,195xx,PA
5515,10000,10000, 60 months,14.47,235.13,C,C2,Power Plant Operator,4 years,MORTGAGE,73000.0,Source Verified,Dec-18,Fully Paid,home_improvement,Home improvement,060xx,CT
5516,12050,12050, 36 months,8.81,382.13,A,A5,Power Plant Operator,4 years,RENT,34600.0,Not Verified,Dec-18,Current,debt_consolidation,Debt consolidation,021xx,MA
5517,6000,6000, 36 months,13.56,203.79,C,C1,Occupational therapist ,7 years,RENT,140000.0,Not Verified,Dec-18,Current,credit_card,Credit card refinancing,602xx,IL
